company_name,company_domain,playbook_name
Gottfried Wilhelm Leibniz Universität Hannover,uni-hannover.de,Government / Öffentlicher Sektor / Military / Defense DACH
Medizinische Hochschule Hannover,mhh.de,Government / Öffentlicher Sektor / Military / Defense DACH
Tierärztliche Hochschule Hannover,tiho-hannover.de,Government / Öffentlicher Sektor / Military / Defense DACH
Ruprecht-Karls-Universität Heidelberg,uni-heidelberg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Hildesheim,uni-hildesheim.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Hohenheim,uni-hohenheim.de,Government / Öffentlicher Sektor / Military / Defense DACH
Friedrich-Schiller-Universität Jena,uni-jena.de,Government / Öffentlicher Sektor / Military / Defense DACH
Technische Universität Kaiserslautern / RPTU,rptu.de,Government / Öffentlicher Sektor / Military / Defense DACH
Karlsruher Institut für Technologie (KIT),kit.edu,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Kassel,uni-kassel.de,Government / Öffentlicher Sektor / Military / Defense DACH
Christian-Albrechts-Universität zu Kiel,uni-kiel.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität zu Köln,uni-koeln.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsche Sporthochschule Köln,dshs-koeln.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Konstanz,uni-konstanz.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Leipzig,uni-leipzig.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität zu Lübeck,uni-luebeck.de,Government / Öffentlicher Sektor / Military / Defense DACH
Leuphana Universität Lüneburg,leuphana.de,Government / Öffentlicher Sektor / Military / Defense DACH
Otto-von-Guericke-Universität Magdeburg,ovgu.de,Government / Öffentlicher Sektor / Military / Defense DACH
Johannes Gutenberg-Universität Mainz,uni-mainz.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Mannheim,uni-mannheim.de,Government / Öffentlicher Sektor / Military / Defense DACH
Philipps-Universität Marburg,uni-marburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Ludwig-Maximilians-Universität München (LMU),lmu.de,Government / Öffentlicher Sektor / Military / Defense DACH
Technische Universität München (TUM),tum.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität der Bundeswehr München,unibw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Westfälische Wilhelms-Universität Münster,uni-muenster.de,Government / Öffentlicher Sektor / Military / Defense DACH
Carl von Ossietzky Universität Oldenburg,uni-oldenburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Osnabrück,uni-osnabrueck.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Paderborn,uni-paderborn.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Passau,uni-passau.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Potsdam,uni-potsdam.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Regensburg,uni-regensburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Rostock,uni-rostock.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität des Saarlandes,uni-saarland.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Siegen,uni-siegen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Stuttgart,uni-stuttgart.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Trier,uni-trier.de,Government / Öffentlicher Sektor / Military / Defense DACH
Eberhard Karls Universität Tübingen,uni-tuebingen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Ulm,uni-ulm.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Vechta,uni-vechta.de,Government / Öffentlicher Sektor / Military / Defense DACH
Bauhaus-Universität Weimar,uni-weimar.de,Government / Öffentlicher Sektor / Military / Defense DACH
Bergische Universität Wuppertal,uni-wuppertal.de,Government / Öffentlicher Sektor / Military / Defense DACH
Julius-Maximilians-Universität Würzburg,uni-wuerzburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Witten/Herdecke,uni-wh.de,Government / Öffentlicher Sektor / Military / Defense DACH
Technische Universität Ilmenau,tu-ilmenau.de,Government / Öffentlicher Sektor / Military / Defense DACH
Technische Universität Bergakademie Freiberg,tu-freiberg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Flensburg / Europa-Universität Flensburg,uni-flensburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Koblenz,uni-koblenz.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule für Musik und Theater München,hmtm.de,Government / Öffentlicher Sektor / Military / Defense DACH
Kunstakademie Düsseldorf,kunstakademie-duesseldorf.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule München,hm.edu,Government / Öffentlicher Sektor / Military / Defense DACH
Technische Hochschule Nürnberg Georg Simon Ohm,th-nuernberg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Karlsruhe,h-ka.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule für Technik Stuttgart,hft-stuttgart.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Esslingen,hs-esslingen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Reutlingen,reutlingen-university.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Mannheim,hs-mannheim.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Aalen,hs-aalen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Heilbronn,hs-heilbronn.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Pforzheim,hs-pforzheim.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Offenburg,hs-offenburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Furtwangen,hs-furtwangen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Konstanz (HTWG),htwg-konstanz.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Ravensburg-Weingarten (RWU),rwu.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Ulm,thu.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Biberach,hochschule-bc.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Albstadt-Sigmaringen,hs-albsig.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Kehl,hs-kehl.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Ludwigsburg,hs-ludwigsburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Technische Hochschule Ingolstadt,thi.de,Government / Öffentlicher Sektor / Military / Defense DACH
Ostbayerische Technische Hochschule Regensburg,oth-regensburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Ostbayerische Technische Hochschule Amberg-Weiden,oth-aw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Technische Hochschule Deggendorf,th-deg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Landshut,haw-landshut.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Kempten,hs-kempten.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Augsburg,hs-augsburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Coburg,hs-coburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Hof,hof-university.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Aschaffenburg,th-ab.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Würzburg-Schweinfurt,thws.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Ansbach,hs-ansbach.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Rosenheim,th-rosenheim.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Weihenstephan-Triesdorf,hswt.de,Government / Öffentlicher Sektor / Military / Defense DACH
Frankfurt University of Applied Sciences,frankfurt-university.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Darmstadt,h-da.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Fulda,hs-fulda.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule RheinMain,hs-rm.de,Government / Öffentlicher Sektor / Military / Defense DACH
Technische Hochschule Mittelhessen (THM),thm.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Geisenheim,hs-geisenheim.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Bonn-Rhein-Sieg,h-brs.de,Government / Öffentlicher Sektor / Military / Defense DACH
Technische Hochschule Köln,th-koeln.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Düsseldorf,hs-duesseldorf.de,Government / Öffentlicher Sektor / Military / Defense DACH
Fachhochschule Aachen,fh-aachen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Niederrhein,hs-niederrhein.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Bochum,hochschule-bochum.de,Government / Öffentlicher Sektor / Military / Defense DACH
Fachhochschule Dortmund,fh-dortmund.de,Government / Öffentlicher Sektor / Military / Defense DACH
Westfälische Hochschule,w-hs.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Hamm-Lippstadt,hshl.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Ruhr West,hochschule-ruhr-west.de,Government / Öffentlicher Sektor / Military / Defense DACH
Technische Hochschule Ostwestfalen-Lippe,th-owl.de,Government / Öffentlicher Sektor / Military / Defense DACH
Fachhochschule Bielefeld / HSBI,hsbi.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule für Gesundheit Bochum,hs-gesundheit.de,Government / Öffentlicher Sektor / Military / Defense DACH
Technische Hochschule Georg Agricola,thga.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Emden/Leer,hs-emden-leer.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Osnabrück,hs-osnabrueck.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Hannover,hs-hannover.de,Government / Öffentlicher Sektor / Military / Defense DACH
Ostfalia Hochschule,ostfalia.de,Government / Öffentlicher Sektor / Military / Defense DACH
Jade Hochschule,jade-hs.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Weserbergland,hsw-hameln.de,Government / Öffentlicher Sektor / Military / Defense DACH
HAWK Hildesheim/Holzminden/Göttingen,hawk.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule für Angewandte Wissenschaften Hamburg (HAW Hamburg),haw-hamburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule für Technik und Wirtschaft Berlin (HTW Berlin),htw-berlin.de,Government / Öffentlicher Sektor / Military / Defense DACH
Berliner Hochschule für Technik (BHT),bht-berlin.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule für Wirtschaft und Recht Berlin (HWR),hwr-berlin.de,Government / Öffentlicher Sektor / Military / Defense DACH
Technische Hochschule Wildau,th-wildau.de,Government / Öffentlicher Sektor / Military / Defense DACH
Technische Hochschule Brandenburg,th-brandenburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Bremen,hs-bremen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Bremerhaven,hs-bremerhaven.de,Government / Öffentlicher Sektor / Military / Defense DACH
Fachhochschule Kiel,fh-kiel.de,Government / Öffentlicher Sektor / Military / Defense DACH
Technische Hochschule Lübeck,th-luebeck.de,Government / Öffentlicher Sektor / Military / Defense DACH
Fachhochschule Westküste,fh-westkueste.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Flensburg,hs-flensburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Wismar,hs-wismar.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Neubrandenburg,hs-nb.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Stralsund,hochschule-stralsund.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Merseburg,hs-merseburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Anhalt,hs-anhalt.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Magdeburg-Stendal,h2.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Harz,hs-harz.de,Government / Öffentlicher Sektor / Military / Defense DACH
Ernst-Abbe-Hochschule Jena,eah-jena.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Schmalkalden,hs-schmalkalden.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Nordhausen,hs-nordhausen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule für Technik und Wirtschaft Dresden,htw-dresden.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Mittweida,hs-mittweida.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Zittau/Görlitz,hszg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Westsächsische Hochschule Zwickau,fh-zwickau.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Kaiserslautern,hs-kl.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Trier,hochschule-trier.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Mainz,hs-mainz.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Worms,hs-worms.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Ludwigshafen,hwg-lu.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Koblenz,hs-koblenz.de,Government / Öffentlicher Sektor / Military / Defense DACH
htw saar – Hochschule für Technik und Wirtschaft des Saarlandes,htwsaar.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschule Fresenius,hs-fresenius.de,Government / Öffentlicher Sektor / Military / Defense DACH
Fraunhofer-Gesellschaft,fraunhofer.de,Government / Öffentlicher Sektor / Military / Defense DACH
Max-Planck-Gesellschaft,mpg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Helmholtz-Gemeinschaft,helmholtz.de,Government / Öffentlicher Sektor / Military / Defense DACH
Leibniz-Gemeinschaft,leibniz-gemeinschaft.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsches Zentrum für Luft- und Raumfahrt (DLR),dlr.de,Government / Öffentlicher Sektor / Military / Defense DACH
Forschungszentrum Jülich,fz-juelich.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsches Elektronen-Synchrotron DESY,desy.de,Government / Öffentlicher Sektor / Military / Defense DACH
GSI Helmholtzzentrum für Schwerionenforschung,gsi.de,Government / Öffentlicher Sektor / Military / Defense DACH
Helmholtz-Zentrum Dresden-Rossendorf,hzdr.de,Government / Öffentlicher Sektor / Military / Defense DACH
Helmholtz-Zentrum Berlin,helmholtz-berlin.de,Government / Öffentlicher Sektor / Military / Defense DACH
Helmholtz Zentrum München,helmholtz-munich.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsches Krebsforschungszentrum (DKFZ),dkfz.de,Government / Öffentlicher Sektor / Military / Defense DACH
GEOMAR Helmholtz-Zentrum für Ozeanforschung Kiel,geomar.de,Government / Öffentlicher Sektor / Military / Defense DACH
Alfred-Wegener-Institut,awi.de,Government / Öffentlicher Sektor / Military / Defense DACH
Helmholtz-Zentrum Hereon,hereon.de,Government / Öffentlicher Sektor / Military / Defense DACH
Umweltforschungszentrum UFZ,ufz.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsche Forschungsgemeinschaft (DFG),dfg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutscher Akademischer Austauschdienst (DAAD),daad.de,Government / Öffentlicher Sektor / Military / Defense DACH
Alexander von Humboldt-Stiftung,humboldt-foundation.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hochschulrektorenkonferenz (HRK),hrk.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsches Forschungszentrum für Künstliche Intelligenz (DFKI),dfki.de,Government / Öffentlicher Sektor / Military / Defense DACH
Wissenschaftszentrum Berlin für Sozialforschung (WZB),wzb.eu,Government / Öffentlicher Sektor / Military / Defense DACH
Robert Bosch Stiftung,bosch-stiftung.de,Government / Öffentlicher Sektor / Military / Defense DACH
Studierendenwerk / Deutsches Studentenwerk,studentenwerke.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Berlin,berlin.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Hamburg,hamburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt München,muenchen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Köln,stadt-koeln.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Frankfurt am Main,frankfurt.de,Government / Öffentlicher Sektor / Military / Defense DACH
